Using cuda device
Find 9524 files.
Reading 9524 files...
Read 989 sequences.
VQVAE(
  (egru): GRU(89, 96)
  (gru): GRU(96, 96)
  (relu): LeakyReLU(negative_slope=0.01)
  (dgru): GRU(96, 96)
  (linear): Linear(in_features=96, out_features=96, bias=True)
  (vq_layer): VectorQuantizer()
)
Start trainning...
Epoch 1
-----------------
vq_loss:  tensor(0., device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0960, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7717e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0348, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6876e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0360, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1213e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0336, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5263e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0338, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2345e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0368, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5078e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0358, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5779e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0378, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5250e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0330, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9153e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0361, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3516e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0373, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4891e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0401, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4411e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0354, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8809e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4230e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0390, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5314e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0365, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4171e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0345, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8139e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0385, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6103e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0341, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9404e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0358, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.1786e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0345, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7102e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0336, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9232e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0430, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6221e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0338, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2505e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6836e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0336, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3669e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3687e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5596e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0362, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5457e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0337, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5117e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0332, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4619e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0350, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6835e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0359, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5085e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8908e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0326, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3710e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0314, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6064e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0354, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3063e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0369, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8375e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0344, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3764e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0314, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6324e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0378, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9275e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0365, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5214e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0367, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8769e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0336, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6003e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0315, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6405e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0378, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7319e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0351, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7127e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0341, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3017e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0382, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4679e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0359, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7024e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0396, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5894e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0366, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8818e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0384, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4607e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7167e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0341, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2246e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0323, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6663e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4975e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0356, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0109e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0395, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5550e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0372, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7154e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3790e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0334, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5715e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0342, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9950e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0404, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4058e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7802e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0355, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5788e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0312, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9022e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0390, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5478e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0359, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9287e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0335, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7867e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0344, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7456e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0443, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9248e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0457, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5736e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0363, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7946e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0360, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8571e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0399, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6905e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8074e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6847e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0351, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5048e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4589e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0319, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1344e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0343, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8606e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9617e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0344, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9959e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6312e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0360, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4297e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0363, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9815e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0375, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4756e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7181e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0355, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7967e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0355, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7045e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2743e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0339, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5304e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.1512e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0368, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7198e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0382, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2886e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0339, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5992e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8464e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0363, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7671e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0327, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6402e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0331, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6445e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0345, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6410e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0325, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4479e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0356, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5430e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0341, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7226e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0337, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5750e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0333, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5371e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0357, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7467e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0341, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7363e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0337, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4588e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7727e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0370, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5420e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0318, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4915e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0353, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4528e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0330, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5352e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0342, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5363e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0341, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5453e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0326, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8073e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0324, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5492e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0326, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4031e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0321, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8767e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0363, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7083e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0349, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.0960e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0340, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6419e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2599e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0335, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0605e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0365, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7772e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0316, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9672e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.9502e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0358, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5126e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0351, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8725e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0352, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3042e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0428, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8292e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0398, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5381e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0324, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6959e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0353, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5528e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0334, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7514e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0324, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3260e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0328, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.2776e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0347, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7658e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0351, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.8121e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0327, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3806e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0350, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6242e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7930e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0326, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7640e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0338, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.2129e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0325, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.3795e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0335, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6438e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.7939e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0399, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.5166e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0305, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6944e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0357, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6954e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0335, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.4769e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0322, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.3066e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0399, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(4.6927e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0320, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0188e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0318, device='cuda:0', grad_fn=<MeanBackward0>)
vq_loss:  tensor(5.0768e-06, device='cuda:0', grad_fn=<MulBackward0>)  recon_loss:  tensor(0.0326, device='cuda:0', grad_fn=<MeanBackward0>)
